[2025-12-11 16:03:11] debug: 	z2m: Removing old log directory '/app/data/log/2025-12-08.14-37-54'
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=6)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=3:"GET_EXTENDED_VALUE" Seq=21 Len=9]
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=2:"ADD_ENDPOINT" Seq=22 Len=17]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=6](ackRx=6)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=2:"ADD_ENDPOINT" Seq=22 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: Registered endpoint '242'.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=100:"SET_MULTICAST_TABLE_ENTRY" Seq=23 Len=10]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=7](ackRx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=100:"SET_MULTICAST_TABLE_ENTRY" Seq=23 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: Registered multicast table entry (2): {"multicastId":2948,"endpoint":242,"networkIndex":0}.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=24 Len=7]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=0](ackRx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=1)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=24 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: [EzspPolicyId] SET 'TC_KEY_REQUEST_POLICY' TO '81' with status=OK.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=25 Len=7]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=1](ackRx=1)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=2)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=25 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: [EzspPolicyId] SET 'APP_KEY_REQUEST_POLICY' TO '96' with status=OK.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=26 Len=7]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=2](ackRx=2)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=3)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=26 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: [EzspPolicyId] SET 'TRUST_CENTER_POLICY' TO '3' with status=OK.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=23:"NETWORK_INIT" Seq=27 Len=7]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=3](ackRx=3)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=4)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=4)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=23:"NETWORK_INIT" Seq=27 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember: [INIT TC] Network init status=OK.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=27 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ezspStackStatusHandler: status=NETWORK_UP
[2025-12-11 16:03:13] info: 	zh:ember: [STACK STATUS] Network up.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=28 Len=5]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=5](ackRx=4)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=5)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=28 Len=27]
[2025-12-11 16:03:13] debug: 	zh:ember: [INIT TC] Current adapter network: nodeType=COORDINATOR params={"extendedPanId":[91,54,107,140,218,36,87,151],"panId":52882,"radioTxPower":5,"radioChannel":11,"joinMethod":0,"nwkManagerId":0,"nwkUpdateId":0,"channels":134215680}
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=276:"EXPORT_KEY" Seq=29 Len=23]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=6](ackRx=5)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=6)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=276:"EXPORT_KEY" Seq=29 Len=25]
[2025-12-11 16:03:13] info: 	zh:ember: [INIT TC] Adapter network matches config.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=16:"SET_CONCENTRATOR" Seq=30 Len=15]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=7](ackRx=6)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=16:"SET_CONCENTRATOR" Seq=30 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=90:"SET_SOURCE_ROUTE_DISCOVERY_MODE" Seq=31 Len=6]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=0](ackRx=7)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=90:"SET_SOURCE_ROUTE_DISCOVERY_MODE" Seq=31 Len=9]
[2025-12-11 16:03:13] info: 	zh:ember: [CONCENTRATOR] Started source route discovery. 1247ms until next broadcast.
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=32 Len=5]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=1](ackRx=0)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=1)
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=32 Len=27]
[2025-12-11 16:03:13] debug: 	zh:ember:ezsp: ===> [FRAME: ID=38:"GET_EUI64" Seq=33 Len=5]
[2025-12-11 16:03:13] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=2](ackRx=1)
[2025-12-11 16:03:14] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:14] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-12-11 16:03:14] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:03:14] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=2)
[2025-12-11 16:03:14] debug: 	zh:ember:ezsp: <=== [FRAME: ID=38:"GET_EUI64" Seq=33 Len=13]
[2025-12-11 16:03:14] debug: 	zh:ember: [INIT] Network Ready! {"eui64":"0x94b216fffe604bbd","parameters":{"extendedPanId":[91,54,107,140,218,36,87,151],"panId":52882,"radioTxPower":5,"radioChannel":11,"joinMethod":0,"nwkManagerId":0,"nwkUpdateId":0,"channels":134215680}}
[2025-12-11 16:03:14] debug: 	zh:controller: Started with result 'resumed'
[2025-12-11 16:03:14] debug: 	zh:controller: Injected database: true, adapter: true
[2025-12-11 16:03:14] debug: 	zh:controller:device: Request Queue (0x94b216fffe604bbd): default expiration timeout set to 0
[2025-12-11 16:03:14] debug: 	zh:controller:device: Request Queue (0xe4b323fffe9e2d38): default expiration timeout set to 0
[2025-12-11 16:03:14] debug: 	zh:controller:device: Request Queue (0xa4c138024a75ffff): default expiration timeout set to 1740000
[2025-12-11 16:03:14] debug: 	zhc: Getting definitions for: sonoff.js,12
[2025-12-11 16:03:14] info: 	z2m: zigbee-herdsman started (resumed)
[2025-12-11 16:03:14] info: 	z2m: Coordinator firmware version: '{"meta":{"build":0,"ezsp":13,"major":7,"minor":4,"patch":4,"revision":"7.4.4 [GA]","special":0,"type":170},"type":"EmberZNet"}'
[2025-12-11 16:03:14] debug: 	z2m: Zigbee network parameters: {"channel":11,"extendedPanID":"0x975724da8c6b365b","nwkUpdateID":0,"panID":52882}
[2025-12-11 16:03:14] info: 	z2m: 0xe4b323fffe9e2d38 (0xe4b323fffe9e2d38): Not supported (EndDevice)
[2025-12-11 16:03:14] info: 	z2m: 0xa4c138024a75ffff (0xa4c138024a75ffff): SNZB-02LD - SONOFF Waterproof (IP65) sensor with screen and probe temperature detection (EndDevice)
[2025-12-11 16:03:14] info: 	z2m: Currently 2 devices are joined.
[2025-12-11 16:03:14] info: 	z2m: Connecting to MQTT server at mqtt://172.17.0.1:1883
[2025-12-11 16:03:14] debug: 	z2m: Using MQTT keepalive: 60
[2025-12-11 16:03:14] debug: 	z2m: Using MQTT anonymous login
[2025-12-11 16:03:14] info: 	z2m: Connected to MQTT server
[2025-12-11 16:03:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2025-12-11 16:03:14] info: 	z2m: Started frontend on port 8080
[2025-12-11 16:03:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xe4b323fffe9e2d38', payload '{"brightness":36,"brightness_10":36,"humidity_1":58.18,"state":"ON","state_10":"OFF","temperature_1":26.07}'
[2025-12-11 16:03:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c138024a75ffff', payload '{"battery":100,"linkquality":248,"temperature":22.4,"temperature_calibration":0,"temperature_units":"celsius"}'
[2025-12-11 16:03:14] info: 	z2m: Zigbee2MQTT started!
[2025-12-11 16:03:33] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:03:33] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:03:33] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:03:33] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=2)
[2025-12-11 16:03:33] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=33 Len=22]
[2025-12-11 16:03:33] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=BROADCAST indexOrDestination=65532 apsFrame={"profileId":0,"clusterId":31,"sourceEndpoint":0,"destinationEndpoint":0,"options":0,"groupId":0,"sequence":0} messageTag=0
[2025-12-11 16:04:58] debug: 	z2m:mqtt: Received MQTT message on 'zigbee2mqtt/bridge/request/permit_join' with data '{"time":60,"transaction":"11bb25d2-aea6-45f3-b2e0-f3a23c297bb0"}'
[2025-12-11 16:04:58] info: 	z2m: Zigbee: allowing new devices to join.
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=273:"IMPORT_TRANSIENT_KEY" Seq=34 Len=30]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=4](ackRx=2)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=3)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=273:"IMPORT_TRANSIENT_KEY" Seq=34 Len=9]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=35 Len=7]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=5](ackRx=3)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=4)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=35 Len=6]
[2025-12-11 16:04:58] debug: 	zh:ember: [EzspPolicyId] SET 'TRUST_CENTER_POLICY' TO '3' with status=OK.
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=34:"PERMIT_JOINING" Seq=36 Len=6]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=6](ackRx=4)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=5)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=5)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=34:"PERMIT_JOINING" Seq=36 Len=6]
[2025-12-11 16:04:58] debug: 	zh:ember: Permit joining on coordinator for 60 sec.
[2025-12-11 16:04:58] debug: 	zh:ember: ~~~> [ZDO PERMIT_JOINING_REQUEST BROADCAST to=65532 messageTag=1 payload=013c01]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=54:"SEND_BROADCAST" Seq=37 Len=24]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=0](ackRx=5)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=36 Len=6]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ezspStackStatusHandler: status=ZIGBEE_NETWORK_OPENED
[2025-12-11 16:04:58] info: 	zh:ember: [STACK STATUS] Network opened.
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=6)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=54:"SEND_BROADCAST" Seq=37 Len=7]
[2025-12-11 16:04:58] debug: 	zh:ember: ~~~> [SENT ZDO BROADCAST messageTag=1 apsSequence=220 status=OK]
[2025-12-11 16:04:58] debug: 	zh:ember: ~~~> [ZCL BROADCAST apsFrame={"profileId":41440,"clusterId":33,"sourceEndpoint":242,"destinationEndpoint":242,"options":4416,"groupId":65533,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":1,"direction":1,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":0,"commandIdentifier":2}]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=54:"SEND_BROADCAST" Seq=38 Len=27]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=1](ackRx=6)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=7)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=54:"SEND_BROADCAST" Seq=38 Len=7]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ~~~> [SENT type=BROADCAST apsSequence=221 messageTag=1 status=OK]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:04:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=7)
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=38 Len=30]
[2025-12-11 16:04:58] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=BROADCAST_LOOPBACK apsFrame={"profileId":41440,"clusterId":33,"sourceEndpoint":242,"destinationEndpoint":242,"options":256,"groupId":0,"sequence":221} packetInfo:{"senderShortId":0,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":0,"lastHopTimestamp":0} messageContents=1900020b3c00
[2025-12-11 16:04:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":60},"status":"ok","transaction":"11bb25d2-aea6-45f3-b2e0-f3a23c297bb0"}'
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=7)
[2025-12-11 16:04:59] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=38 Len=22]
[2025-12-11 16:04:59] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=BROADCAST indexOrDestination=65533 apsFrame={"profileId":41440,"clusterId":33,"sourceEndpoint":242,"destinationEndpoint":242,"options":256,"groupId":0,"sequence":221} messageTag=1
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:04:59] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=7)
[2025-12-11 16:04:59] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=38 Len=22]
[2025-12-11 16:04:59] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=BROADCAST indexOrDestination=65532 apsFrame={"profileId":0,"clusterId":54,"sourceEndpoint":0,"destinationEndpoint":0,"options":256,"groupId":0,"sequence":220} messageTag=255
[2025-12-11 16:05:07] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:07] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:07] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:07] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=7)
[2025-12-11 16:05:07] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=36:"TRUST_CENTER_JOIN_HANDLER" Seq=38 Len=19]
[2025-12-11 16:05:07] debug: 	zh:ember:ezsp: ezspTrustCenterJoinHandler: newNodeId=37262 newNodeEui64=0x001788010f1f6fab status=STANDARD_SECURITY_UNSECURED_JOIN policyDecision=USE_PRECONFIGURED_KEY parentOfNewNodeId=0
[2025-12-11 16:05:07] debug: 	zh:controller: Device '0x001788010f1f6fab' joined
[2025-12-11 16:05:07] debug: 	zh:controller: Device '0x001788010f1f6fab' accepted by handler
[2025-12-11 16:05:07] debug: 	zh:controller: New device '0x001788010f1f6fab' joined
[2025-12-11 16:05:07] debug: 	zh:controller: Creating device '0x001788010f1f6fab'
